filename, 16-20, 21-25, 26-30, 31-35, 36-40, 41-45, 46-50, 51-55, 56-60, 61-70
n007742_0147_01_jpg.rf.b3290cd1b13d3a1a42ae5e40a2eacccd.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n006818_0266_01_jpg.rf.b32e09cad9d636b1ba9608880ecae544.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n008898_0195_01_jpg.rf.b354368065ac1435723a08b14218e424.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n001033_0264_01_jpg.rf.b3255d04bbe4c3ec5906b84801432f08.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n008246_0500_01_jpg.rf.b33b40bf31cb2971897dc3bafd253fc9.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n002760_0316_01_jpg.rf.b35d3dab24082739f95897b8435bd959.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n000863_0022_01_jpg.rf.b33b20a475e58dae50112318c9741033.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n008978_0061_01_jpg.rf.b35ebd620795364edd0574301f32bbe8.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n008460_0066_01_jpg.rf.b37e198e42dae2fce7d296a705d5195a.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n000953_0095_01_jpg.rf.b34613f2d807c71e4a73bdb87b0eedd1.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n006372_0204_01_jpg.rf.b37ddd7f372a114035ddbd194e9fa5df.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n002128_0143_01_jpg.rf.b381f36be4a26871046a3a7ed529fe44.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
n008842_0154_01_jpg.rf.b38d19aa1f8a7f3a8f24b1414cdff41e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n000087_0189_01_jpg.rf.b391907b3558190f37a7f062aa493187.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n007399_0079_01_jpg.rf.b39084d87c88d3475ddb1927b84f1198.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007713_0014_03_jpg.rf.b3a28b06b9676d8a9a00f8272653c61f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n005914_0236_01_jpg.rf.b3a7a4c6ea3cef980311a63bd8789db2.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n000354_0066_01_jpg.rf.b3856c88887d6bcaa10134628c6c782d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n007774_0182_01_jpg.rf.b39fbb08b6f3d5f41c72dfa84d50a226.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007107_0135_01_jpg.rf.b3bf865d4580e633ce98da1a679d4acf.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n006470_0037_01_jpg.rf.b3db0b112154ee9d30d040df9b8533ec.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n007907_0344_01_jpg.rf.b3cb34ca698d2e61d79bf6cb6f88095d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n009161_0251_01_jpg.rf.b3cfdcce7ce8f41511f7d5e4b99691fa.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n007490_0013_01_jpg.rf.b3e4918c12d9754b4d67db784ec5d012.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n003848_0080_01_jpg.rf.b3ef6383137ada42ac036530bcf5d1c1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n003385_0048_01_jpg.rf.b3e143e7e2067e80e7d63874ff45ec4b.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007864_0044_01_jpg.rf.b3f5367b15f268edfdea4af4dce58234.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n003469_0289_01_jpg.rf.b3fe72c04208d50e6d17f39d3ce5547f.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n000964_0439_01_jpg.rf.b4219c5d8148c9310ce016be8aa805ea.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n007494_0300_01_jpg.rf.b42dbe81dec44158a299c870f5f0473e.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n007676_0027_01_jpg.rf.b4093e7a999fb5ad12fe9da953818198.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n006535_0030_01_jpg.rf.b425770716b0278620167eee84fdf99c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n003175_0311_01_jpg.rf.b433ae80de052d20216213cf9a3f82d2.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n001165_0167_01_jpg.rf.b46af2d13278d4c087c9972cec67639a.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n005052_0233_01_jpg.rf.b4571bdd488ea6c6f389bff8cd0094ad.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n001797_0233_01_jpg.rf.b4715f0d065548adef901b0ee549e526.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n007705_0272_01_jpg.rf.b479200186a349711f85ae9ec267d540.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n008208_0076_01_jpg.rf.b481f44c0ae82a0dd0625a063ae876bf.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n007961_0444_01_jpg.rf.b45e677f578b440edf3e3c5bda952e71.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n007510_0404_01_jpg.rf.b486179ac8f7354f00e61fdfe267bfce.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n004843_0243_01_jpg.rf.b492fc5f91e5a1e42f55967081f96eb0.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n006873_0121_01_jpg.rf.b48ec86ffe1c1818bfb8e14002d0f758.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n000666_0383_01_jpg.rf.b48c378d14d99c5eecc86a671c4b9c8f.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n009046_0525_01_jpg.rf.b48767c5bf118b8cbe41d69dc90d360e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n008815_0162_01_jpg.rf.b4a6daa0eb59094ef062d3da1031816a.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n008522_0136_01_jpg.rf.b49fa094b6c59522186865750de4c8d6.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007741_0176_01_jpg.rf.b4b8f2b9fc90bfaca87bdda2a1ac66eb.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n006102_0740_01_jpg.rf.b4bd38786f46398f252d489492b1e3dc.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n004189_0096_01_jpg.rf.b4c62b6b3304d1d0de8e18406f88940f.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n004182_0129_01_jpg.rf.b4c18bad7e4fba8b12cae7213243ee21.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n006963_0072_01_jpg.rf.b4eab499565541f18642276bece1f5ff.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n009209_0157_01_jpg.rf.b4d15ee3443ce69e372644c4f211c3de.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n002882_0133_01_jpg.rf.b4d8e66d633d59a3def1afdf5c928dc6.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n003098_0055_01_jpg.rf.b4c532c0db86ad5ef1f619d0bf72b2f6.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n008456_0527_01_jpg.rf.b4fd8bb8ff9c7599aa6a1b850d6cf942.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n004112_0019_01_jpg.rf.b50601fb3388e218ce224ccbce619c0b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n007552_0194_01_jpg.rf.b4d599205e18ef3036d9834157a7ea26.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n002194_0248_01_jpg.rf.b4eb918b88c2962be6979ea2b7604c53.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n000223_0314_01_jpg.rf.b535fcc0ccc439d5173112a7e27fb8d1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n004618_0062_01_jpg.rf.b51862da6cdce522b3c41ff4e160b4dd.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n008033_0487_01_jpg.rf.b508020100105b514ce47cb84e8e5066.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n005788_0130_01_jpg.rf.b537d23dc1e2db0568aeb85ed44e8f06.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
n005912_0342_01_jpg.rf.b5372ebe2d2ff8c7edb4871061e87a3a.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n007359_0399_01_jpg.rf.b53efe1851403a108a7d744cae7422d8.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n002981_0005_01_jpg.rf.b542b00dac6e78f0d981e8f0759f3e7f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n002239_0071_02_jpg.rf.b556d40a2e4cca7f8b5d37d1d98a3d0d.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n007325_0062_01_jpg.rf.b5533721c4029ea3b6682a565cc2e0f6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n007585_0427_01_jpg.rf.b547905776055389f2d51b3aa52013d8.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n000632_0070_01_jpg.rf.b557a4839cca344c9be7fbe7aa6a94ac.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n008699_0178_01_jpg.rf.b5669445bf7d1aac69dfed7bd6b5b35b.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n008236_0141_01_jpg.rf.b55bb0d0c5d971b0e4065afbe497d21e.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n005765_0206_01_jpg.rf.b57525aab6ed20ff6349984392041e4d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n003491_0139_03_jpg.rf.b5825d787efd9e6b85cbe261de32cc3f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n002580_0513_01_jpg.rf.b58b1059b7d87984bfb5ff41b58ca5a1.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n004463_0520_01_jpg.rf.b58dcb5a80681021df4fc4b2d6c114b0.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n006436_0040_01_jpg.rf.b5b80ebe4d7b09cf912a8849f62a91eb.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n006121_0527_01_jpg.rf.b5ae7fdf638b78573bbbd69c243f3983.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n008078_0541_01_jpg.rf.b58ba818608af8d9ad9148ef33a5eb06.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n000062_0012_01_jpg.rf.b5ad3781b9090f1def7139f0a9414384.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n004107_0175_01_jpg.rf.b5bce95932771ada56e71473e6b331e4.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n004814_0029_01_jpg.rf.b5bdbd6d8442b300add48fb66e319c55.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n001310_0479_01_jpg.rf.b5e4d602a432fa3bc51b23e4616ba4f0.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n003208_0743_01_jpg.rf.b5cd6b4a1ea92eb5ff15cb59562b08fc.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n006862_0360_01_jpg.rf.b5d1fd386a707d137ba0fc3f640d1cbd.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n004767_0330_01_jpg.rf.b6172d23dd45751876059ab16144cc0b.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n007100_0195_01_jpg.rf.b5d061a5ad6c19600d7dace6662a96e4.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n000157_0336_01_jpg.rf.b60fbc5dd7cbdfb5b31cfabd065aa54f.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n009043_0439_01_jpg.rf.b601aa615f36a8626966784c83e530c6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n001442_0552_01_jpg.rf.b623beb17a6e6159ac88b7af0434b391.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n006974_0374_01_jpg.rf.b6389c5a9396fc733cbf37ca44e60f76.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n003349_0004_01_jpg.rf.b63d5948cf9c7755e41a1e90c900320c.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n008278_0014_01_jpg.rf.b647215ae0addaa650b1d5a7b9146605.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n007859_0150_01_jpg.rf.b6396881845f3852296a264c391e3f7b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n006202_0109_01_jpg.rf.b64fcfee5ab5b7d8555bcb10c09bcbb6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n008399_0191_01_jpg.rf.b66ac666a7ad9e2bb1018f61275eec2d.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n003155_0479_01_jpg.rf.b670e5d163c28b38aa23238f80ff19d2.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n001074_0117_01_jpg.rf.b66cdee21acff9c0cc32455301f0ef53.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n003231_0105_01_jpg.rf.b68595b7c689eda7c55a814d9a697277.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n005815_0398_01_jpg.rf.b6748b689f9839eaf106cb7ff9ce4b10.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n006682_0189_01_jpg.rf.b68e68c141b17504c8440e704fd2c71e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n002237_0361_01_jpg.rf.b6ac14cbea96d95375490c66f579a442.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n000154_0052_01_jpg.rf.b6a43f09471217c95740a2d1ce88b447.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n004471_0126_01_jpg.rf.b6b34db022838973251ecd60e44b1218.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n008201_0021_01_jpg.rf.b6d69cbe9d72b2d59b6534a850b4293a.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n004867_0095_01_jpg.rf.b6a7f9493b60c08143adaee2c9bb8fce.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n008538_0053_01_jpg.rf.b6b4e03d4c91e9f647c44c3c1fcefd04.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n008343_0028_01_jpg.rf.b68cf4e7d3055c538d9cd5ac8b98da6e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007754_0454_01_jpg.rf.b6eca95aef142ccbbc81e61d9519e45e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n006908_0168_01_jpg.rf.b70009f2a09824e622f1ad838281101f.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n008853_0049_01_jpg.rf.b70cddbdd0a1398190ef31ced064cb46.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n003616_0074_01_jpg.rf.b722363fc482586bdb1e266a935b8fc3.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n009142_0002_01_jpg.rf.b716e9f7a30425930b25017d09817432.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n007035_0309_01_jpg.rf.b7268f0c634eac4685f2c742287fbee4.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n002358_0204_01_jpg.rf.b734af758acc92fe7ed28252989866de.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n003800_0334_01_jpg.rf.b7501b0c4af0a87f68228c5c75be1b4b.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n005751_0281_01_jpg.rf.b704f92d3666e2d0d08b2804b1eb403e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n001275_0485_01_jpg.rf.b761c68f8c0cf1da4d7302a17a7e181e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n000909_0032_01_jpg.rf.b763891cda95edb6ddf46a9182a3b600.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n001735_0223_01_jpg.rf.b758537afa3d22dab20f97879499bde9.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n002054_0165_01_jpg.rf.b759b72f361528f3e0579f5bd09d7e1e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n009180_0177_01_jpg.rf.b772d32459e578bdc35a4c25ffc34c09.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n002442_0223_01_jpg.rf.b779715ea21c9b5865a655b3511f19ff.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
n000832_0095_01_jpg.rf.b785dfcdcfb14d7f8efed148eba45c6d.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n004936_0316_01_jpg.rf.b77822585fc2acb64048ede6e8b68678.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n001737_0044_01_jpg.rf.b77ea542572568fa217644a44e28c1c9.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n007327_0044_01_jpg.rf.b7889bf6c206405101b77c688b3980e3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n002308_0226_01_jpg.rf.b79d9401108df70c205b3a6a9651d91b.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n004982_0392_01_jpg.rf.b78f141325123e9c5b175710fd264dc4.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n003651_0404_01_jpg.rf.b7958e5d750bb602924f6a9ba87792c9.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n009254_0047_01_jpg.rf.b7bea39b7f30307a82f0c0b3879126a6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n008073_0507_01_jpg.rf.b7c9b76e0b35de0ac0280ee2b4b28975.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n004553_0092_01_jpg.rf.b7ae1227219775defba485881ae6c92c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
n007972_0251_01_jpg.rf.b7ac41572e098fb33ac45e1b0a9e1570.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n008579_0014_01_jpg.rf.b7cef0418bcdcf7456202f8dc475336d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n001499_0018_01_jpg.rf.b7e36f707c08b8ecd653e4dde2ab616e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n007863_0075_01_jpg.rf.b7d2c4b19d239628935b0968ed371576.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n004569_0291_01_jpg.rf.b7d734a5b379ecc7d8900b5aa32d0946.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n008769_0104_01_jpg.rf.b7e4e9fa7d782ce6958ef67370676ba6.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n008892_0041_01_jpg.rf.b7e4cc9e615fc5585af6ee952b44f3f9.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n007589_0039_01_jpg.rf.b7f37b0e95e9843d7983f8809f3152e7.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n006529_0186_01_jpg.rf.b7f24bb4f59cc2b70a5fcb5c57a1aeb3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n006782_0091_01_jpg.rf.b7ff75345271e7db8f0ea897b535c34d.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n006981_0043_01_jpg.rf.b814fe26832e7bc24baed6e903ad5039.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n001091_0517_01_jpg.rf.b824995b5e6bf9d4dedd11921cd95f86.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n007417_0010_01_jpg.rf.b80ae185b0330fb514887a2983567e15.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n000637_0289_01_jpg.rf.b833b1758e043037ce2d664225dd6249.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n005679_0001_01_jpg.rf.b82b1f65118bce6ceecbe89ba585ed18.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n008299_0099_01_jpg.rf.b829cf86a55a9408d727d76b3dc68af3.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n006014_0045_01_jpg.rf.b8344e8a5f02304bf63a3835a2a049c0.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n004201_0066_01_jpg.rf.b84483d9307b2e6c8e947957daf8154f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n007931_0239_01_jpg.rf.b863791a178b82778494adb6c0da05c9.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n003095_0265_01_jpg.rf.b836c9d7575c03ce421d1556338fbce2.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n000605_0223_01_jpg.rf.b84f3a4360e63149e0368ccf333bc635.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
n007752_0284_01_jpg.rf.b87a0ea799121eb471232b8a8a77a010.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n009034_0203_01_jpg.rf.b868775508c473b0919b0229464e17b1.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n002339_0180_01_jpg.rf.b8672fdcd8e32378468769fab169c45b.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007422_0152_01_jpg.rf.b88a6f52c4c3ef992765b4c5c56d8f1b.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n007546_0004_01_jpg.rf.b89e4e48237f7f2e348b7d8222ba393c.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n008248_0246_01_jpg.rf.b89bfc4b7d00ef73be3c889489a81152.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n005067_0099_01_jpg.rf.b8da15f64d61baedd5cdc10eb7158ff7.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n000066_0060_01_jpg.rf.b89fb4cfcd950c6be4f0e1bdafdda4c7.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n003983_0007_01_jpg.rf.b8f013d3cc7a6a7eee16b2847a4ade0d.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n006730_0313_01_jpg.rf.b8d2db554bd6c24580857c3424eb6985.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n006646_0277_03_jpg.rf.b8f009710d85d5acf7639edb67e19c7b.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n001657_0676_01_jpg.rf.b8ef036c837f9d99d57102e4267032ca.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n006043_0002_01_jpg.rf.b8f7d27c6635dd6fa5588b7643df734c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n003450_0034_01_jpg.rf.b8f5925d3e215ef7bcfbebe8ba44b64e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n004251_0467_01_jpg.rf.b8fb8a1cb14076e3ae530460ce2bcff4.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n004523_0063_01_jpg.rf.b909f17016da456a4afc7c5eebf74cd7.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007107_0259_01_jpg.rf.b922058376f498e4a003c6fb1804537c.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
n008252_0033_01_jpg.rf.b906afeaa5ef731f6923dd27aa38a839.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n006677_0019_01_jpg.rf.b8fa57bd6d6c0c0585db9aad50cba051.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n005682_0454_01_jpg.rf.b9005e77d12b837e5079ca413a94d4e1.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007891_0355_01_jpg.rf.b968f08ce70a3404cff756dd16e04569.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n001150_0065_01_jpg.rf.b9485fda52edf805871d96311ed9aceb.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n006710_0543_01_jpg.rf.b932ece49937b26575911c2a159b2b96.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n008936_0440_04_jpg.rf.b941656c225e80a2aa0a602e9ac5e136.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n005557_0415_01_jpg.rf.b97382ffdb715de6fe948a937a9e62c4.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n008192_0122_01_jpg.rf.b9745bb55c23f67358bf01a97ff28f18.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n003324_0257_01_jpg.rf.b969c8bb5af71c30cd8595b00f0c52b4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
n008641_0287_01_jpg.rf.b96c3cad5ac679351ad3af512909d466.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n007275_0004_01_jpg.rf.b9a0e9a1a0f63343966feba2eb00ca12.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n006543_0316_01_jpg.rf.b9945bfcf8b3d4037efb1562ca2ed622.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
n004935_0266_01_jpg.rf.b97fdc91ae30f645af50e23baf738393.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
n000768_0382_01_jpg.rf.b9b3ea7cda0b410ab479b95e2c20ab63.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
n004573_0037_01_jpg.rf.b9a677bb20fd6b207eefcfa8f608a66b.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n007891_0261_01_jpg.rf.b9b6bd3736efdb8b8c8bd144d78b82e1.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
n006712_0177_01_jpg.rf.b9a93445bf333676d32c79e3f19d825e.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
n007288_0098_02_jpg.rf.b9b9f8ce71f069dcb9b6ac16e687bc09.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n007198_0275_01_jpg.rf.b9ca131cc9bd1d6689fffa869ae74e97.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
n004195_0246_01_jpg.rf.b9b6175240b6441da735ad26b86ee758.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
n000587_0202_01_jpg.rf.b9c1aa337dacf48ae83fad0642b02ac4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
